uid	iid
1940	2906
1940	1363
1940	8393
1940	1608
1940	8433
1940	684
1940	8789
1940	8306
1940	1632
1940	2901
1940	407
1940	4472
1940	6313
1940	3190
1940	872
1940	7633
1940	9685
1940	7812
1940	1353
1940	927
1940	911
1940	7821
1940	6555
1940	7045
1940	649
1941	525
1941	352
1941	1931
1941	4031
1941	1725
1941	2101
1941	894
1941	20
1941	3961
1941	298
1941	4512
1941	4941
1941	4593
1941	8195
1941	2658
1941	6604
1941	995
1941	52
1941	4433
1941	911
1941	4342
1941	6678
1941	6782
1941	8064
1941	3715
1941	434
1941	1187
1941	3238
1941	9125
1941	7627
1941	2191
1941	4919
1941	879
1941	2278
1941	883
1941	1167
1941	8767
1941	3800
1941	2926
1941	517
1941	2201
1941	2320
1941	5144
1941	4535
1941	417
1941	7037
1941	3284
1941	449
1942	3325
1942	3113
1942	6608
1942	3170
1942	16
1942	2362
1942	7623
1942	4735
1942	2811
1942	6497
1942	5688
1942	5579
1942	5379
1942	542
1942	7593
1942	1475
1942	2073
1942	3521
1942	6706
1942	59
1942	3195
1942	4679
1942	2514
1942	2325
1942	4667
1942	7404
1942	2097
1942	2708
1942	1491
1942	3310
1942	2517
1942	112
1942	1488
1942	3331
1942	1479
1942	4099
1942	6148
1942	115
1942	2269
1942	8707
1943	2216
1943	4041
1943	6420
1943	6648
1944	5216
1944	8811
1944	8127
1944	1449
1944	3370
1944	364
1944	4411
1944	106
1944	4915
1944	6913
1944	7576
1945	1311
1945	1128
1945	6470
1945	209
1945	8799
1945	115
1945	910
1946	1202
1946	2004
1946	1363
1947	2764
1947	1347
1947	208
1947	896
1947	5883
1947	1342
1947	1809
1947	3761
1947	5103
1947	2752
1947	2599
1947	1036
1947	355
1947	350
1948	2792
1948	6571
1948	675
1948	469
1948	6737
1948	5529
1948	7507
1948	208
1949	352
1949	2431
1949	3177
1949	2908
1949	78
1949	921
1949	115
1950	8725
1950	8791
1950	4798
1950	2181
1950	7799
1950	4011
1950	5930
1950	2902
1950	6603
1950	1992
1950	5094
1950	8538
1950	872
1950	6039
1950	1353
1950	8332
1950	6485
1950	7586
1950	5115
1950	8716
1950	3999
1950	2905
1950	1475
1950	921
1950	2250
1950	883
1950	3177
1950	4338
1950	7485
1950	938
1950	2365
1950	5202
1950	9951
1950	1629
1950	5088
1950	2285
1950	3987
1950	2153
1950	1318
1950	7361
1950	7542
1950	9847
1950	4676
1950	1349
1950	6361
1950	2903
1950	2542
1950	5350
1950	4699
1950	922
1950	2908
1950	924
1950	3169
1950	1347
1950	1632
1950	4179
1951	2875
1951	9952
1951	135
1951	4782
1952	8457
1952	3589
1952	3384
1953	3356
1953	5180
1953	9617
1953	7839
1953	4700
1953	9953
1953	6728
1953	9345
1953	9702
1953	7398
1953	9573
1953	4695
1953	2259
1954	2752
1954	7828
1954	5168
1954	5129
1954	718
1954	1611
1954	8774
1954	7796
1954	3741
1954	715
1954	5094
1954	6426
1954	6967
1954	8007
1954	8890
1954	5121
1954	3910
1954	4449
1954	5341
1954	7214
1954	5295
1954	4985
1954	2526
1954	9648
1955	287
1955	872
1955	115
1956	115
1956	2986
1956	3700
1956	4942
1956	3489
1956	211
1956	5765
1956	3124
1956	1353
1957	689
1957	341
1957	1940
1957	5165
1957	5507
1957	1622
1957	2647
1957	3659
1957	3649
1957	9109
1957	6383
1957	9413
1957	4068
1958	355
1958	872
1958	4163
1958	3836
1958	9590
1958	938
1958	921
1958	4863
1958	7434
1958	9956
1959	3954
1959	5201
1959	197
1959	4825
1959	5033
1959	2914
1959	9959
1959	219
1959	4383
1959	3778
1959	4305
1959	9218
1959	5165
1959	5272
1959	8211
1959	4878
1959	9153
1959	1650
1959	7063
1959	9961
1959	9962
1959	401
1959	1855
1959	5462
1959	365
1959	9960
1959	5413
1959	9589
1959	5160
1959	5465
1959	8719
1959	5226
1960	4924
1960	7058
1960	3586
1960	2752
1960	2855
1960	931
1960	3685
1960	5433
1960	3355
1960	3122
1960	3085
1960	2902
1960	6571
1960	9964
1960	938
1960	5109
1960	916
1960	9270
1960	536
1960	197
1960	5874
1960	9274
1960	3549
1960	6501
1960	4525
1960	8941
1960	897
1960	4837
1960	3124
1960	8688
1960	927
1960	8690
1960	9966
1960	883
1960	4128
1960	1502
1960	7963
1960	5914
1960	3189
1960	2487
1960	5770
1960	937
1960	8929
1960	5181
1960	2212
1960	465
1960	2389
1960	1233
1960	921
1960	3781
1960	1632
1960	896
1960	5156
1960	2903
1960	7484
1960	7201
1960	9965
1961	5534
1961	6501
1961	5214
1961	649
1961	4322
1961	9970
1961	3355
1961	4233
1961	9217
1961	6194
1961	3722
1961	5739
1961	3221
1961	7320
1961	2667
1961	153
1961	6555
1961	407
1961	3688
1961	2911
1961	6565
1961	585
1961	5735
1961	9371
1961	6897
1961	4888
1961	5462
1961	896
1962	1363
1962	9973
1962	883
1962	708
1962	9021
1962	115
1962	4928
1962	2427
1962	4073
1962	4087
1962	2437
1962	911
1962	6702
1963	7517
1963	1209
1963	2902
1963	9755
1963	3644
1963	5534
1963	3140
1963	4538
1963	749
1963	9974
1963	3190
1963	9517
1963	4383
1963	933
1963	4880
1963	3010
1963	434
1963	2752
1963	883
1963	9120
1963	2959
1963	9975
1963	1845
1963	9943
1963	3461
1963	7850
1963	329
1963	4468
1963	4376
1963	938
1963	8694
1963	2922
1963	922
1963	5716
1963	8804
1963	6003
1963	937
1964	4771
1964	6194
1964	2936
1964	7061
1964	9220
1964	2023
1964	3536
1964	8417
1964	4383
1964	8855
1964	9977
1964	3594
1964	8527
1964	8928
1964	4061
1964	3878
1965	717
1965	7966
1965	3037
1965	8827
1965	6343
1965	6936
1965	3699
1965	6245
1965	6496
1965	9603
1965	5224
1965	7203
1965	7487
1965	136
1965	3597
1965	9980
1965	698
1966	5477
1966	8445
1966	6385
1966	666
1966	5264
1966	3883
1966	5316
1966	3133
1966	9447
1966	4720
1966	9992
1966	902
1966	6940
1966	8729
1966	6993
1966	923
1966	9989
1966	8548
1966	197
1966	6181
1966	4888
1966	1133
1966	9981
1966	698
1966	5881
1966	921
1966	5714
1966	7921
1966	8082
1966	938
1966	1855
1966	9609
1966	922
1966	7437
1966	4061
1966	288
1966	5292
1966	6353
1966	6795
1966	8417
1966	8472
1966	185
1966	5245
1966	9994
1966	9521
1966	9526
1966	9982
1966	1327
1966	3851
1966	3111
1966	9985
1966	3662
1966	9504
1966	9995
1966	4399
1966	4549
1966	9656
1966	9988
1966	8813
1966	6979
1966	5345
1966	4729
1966	8746
1966	7293
1966	9385
1966	5956
1966	267
1966	3183
1966	3043
1966	5845
1966	9984
1966	639
1966	4056
1966	4479
1966	4609
1966	7551
1966	8955
1966	4068
1966	2263
1966	4472
1966	8116
1966	4405
1966	4164
1966	4388
1966	5237
1966	9987
1966	9831
1966	612
1966	9993
1966	2384
1966	5185
1966	1618
1966	3497
1966	4407
1966	1352
1966	5290
1966	7734
1966	523
1966	4697
1966	5315
1966	3519
1966	4343
1966	5271
1966	9991
1966	4540
1966	210
1966	9243
1966	4551
1966	88
1966	5224
1966	7178
1966	8844
1966	4398
1966	9986
1966	547
1966	3506
1966	9030
1967	5219
1967	9996
1967	610
1967	5197
1967	5428
1967	3662
1967	7903
1967	4182
1967	4948
1967	9216
1967	8195
1967	765
1967	375
1967	6533
1967	9998
1967	5258
1967	4011
1967	2912
1967	1650
1967	5160
1967	5185
1968	9999
1968	1197
1968	10000
1969	10003
1969	3015
1969	639
1969	3114
1969	5863
1969	584
1969	6973
1969	7416
1969	9168
1969	9717
1969	2908
1969	7071
1969	959
1969	698
1969	2815
1969	9459
1969	9514
1969	634
1969	9763
1969	649
1969	1095
1969	9998
1969	9611
1969	9488
1969	8821
1969	2849
1969	3733
1969	8364
1969	7464
1969	5224
1969	2723
1969	1906
1969	7410
1969	9521
1969	10004
1969	3869
1970	6787
1970	7507
1970	1139
1971	2445
1971	6856
1971	9548
1971	1672
1971	153
1971	156
1971	3644
1972	8614
1972	4926
1972	925
1972	1707
1972	708
1973	1994
1973	3759
1973	1360
1973	1515
1973	1497
1973	5695
1973	1120
1973	3062
1973	6810
1974	1912
1974	1367
1974	8357
1974	4625
1974	288
1974	4421
1974	1680
1974	5353
1974	629
1974	1597
1974	1349
1974	4677
1974	10005
1974	2347
1974	3762
1975	3616
1975	4423
1975	7862
1975	5851
1975	1731
1975	115
1976	2818
1976	3299
1976	6530
1976	6273
1976	1482
1976	2295
1977	4179
1977	9223
1977	2794
1977	2903
1977	3734
1977	7819
1977	8075
1977	5438
1977	1238
1977	2369
1977	2086
1977	1427
1977	6
1977	6521
1977	2704
1977	1404
1977	981
1977	8598
1977	8895
1977	443
1977	4240
1977	1636
1977	2032
1977	6385
1977	5635
1977	4099
1977	3463
1977	8601
1977	3154
1977	3616
1977	761
1977	2123
1977	5616
1977	4594
1977	1517
1977	7746
1977	4765
1977	2084
1977	1242
1977	1629
1977	3276
1977	5350
1977	1562
1977	8607
1977	4282
1977	1066
1977	5120
1977	3506
1977	3985
1977	5675
1977	6383
1977	1392
1977	2279
1977	2264
1978	910
1978	2437
1978	7111
1978	407
1978	6290
1979	2098
1979	4443
1979	434
1979	37
1980	7798
1980	7404
1980	2777
1981	1460
1981	3866
1981	1392
1981	7412
1981	7173
1981	664
1982	3139
1982	10013
1982	4343
1982	879
1982	893
1982	8830
1982	7743
1982	7045
1982	4729
1982	7040
1982	6993
1982	4543
1982	3271
1982	4542
1982	1855
1982	3190
1982	8813
1982	927
1982	7700
1982	7047
1982	9718
1982	8429
1982	3763
1982	8489
1982	10011
1982	6818
1982	5614
1982	7901
1982	6979
1982	6476
1982	3741
1982	8985
1982	10008
1982	348
1982	9588
1982	364
1982	7874
1982	8831
1982	6378
1982	922
1982	10006
1982	6999
1982	6811
1982	2855
1982	6046
1982	8066
1982	3220
1982	5245
1982	7550
1982	7292
1982	5316
1982	9198
1982	4479
1982	3787
1982	5270
1982	9787
1982	1498
1982	10007
1982	4564
1982	4052
1982	1607
1982	197
1982	5989
1983	5399
1983	3031
1983	2828
1983	8515
1983	2907
1983	4488
1983	8076
1983	5436
1983	5484
1983	5100
1983	8521
1983	2433
1984	8958
1984	8454
1984	689
1984	655
1984	1650
1984	5221
1985	2376
1985	3122
1985	7390
1985	7906
1985	8583
1985	8926
1985	6408
1985	6144
1985	612
1985	2281
1985	1536
1985	6433
1986	9702
1986	8151
1986	5113
1986	639
1986	9158
1986	9750
1986	9387
1986	6889
1986	726
1986	571
1986	9521
1987	348
1987	4858
1987	10020
1987	6049
1987	6194
1987	4200
1987	6329
1987	4878
1987	10019
1987	3543
1987	197
1987	3135
1987	6552
1987	4784
1987	10021
1987	10015
1987	8155
1987	8455
1987	3803
1987	7996
1987	6999
1987	692
1987	3816
1987	6940
1987	9452
1987	10018
1988	1448
1988	1538
1988	6220
1988	6908
1988	4092
1988	8451
1988	4900
1988	5553
1988	7130
1988	131
1988	1803
1988	2816
1989	9134
1989	6847
1989	9866
1989	2493
1989	639
1989	8450
1989	3259
1989	5399
1990	9676
1990	4093
1990	5706
1990	9941
1990	8822
1990	8400
1990	4418
1990	755
1990	6273
1990	8837
1991	1538
1991	2723
1991	6295
1991	9535
1991	7267
1992	10028
1992	5197
1992	3720
1992	9387
1992	4774
1992	4707
1992	6714
1992	9358
1992	197
1992	9303
1992	8523
1992	9500
1992	434
1992	9029
1992	6940
1992	8497
1992	8441
1992	4540
1992	8367
1992	9186
1992	901
1992	4778
1992	727
1992	3235
1992	9210
1992	5245
1993	399
1993	5194
1993	4701
1993	6124
1993	9763
1993	584
1993	2151
1993	5917
1993	2848
1993	9165
1993	5106
1993	9984
1993	10033
1993	5189
1993	3575
1993	2149
1993	7312
1993	1606
1993	5294
1993	9016
1993	8131
1993	10031
1993	4690
1993	2473
1993	9065
1993	2643
1993	2468
1993	7378
1993	4713
1993	6372
1993	10035
1993	4604
1993	4524
1993	4887
1993	8640
1993	4535
1994	7912
1994	4547
1994	2222
1994	6272
1994	5159
1994	1940
1994	8241
1994	5770
1994	6562
1994	8826
1994	9019
1994	5245
1994	7014
1994	3966
1994	7928
1994	4856
1994	3723
1994	8706
1994	6215
1994	3249
1994	4130
1994	10043
1994	182
1994	5241
1994	6001
1994	9661
1994	6591
1994	6198
1994	9074
1994	612
1994	7228
1994	7466
1994	7538
1994	529
1994	3111
1994	1772
1994	5726
1994	1549
1994	6249
1994	7038
1994	4896
1994	5365
1994	197
1994	9059
1994	10037
1994	9975
1994	5470
1994	7247
1994	9389
1994	7661
1994	2687
1994	5600
1994	5729
1994	10030
1994	291
1994	8969
1994	8293
1994	411
1994	9103
1994	4061
1994	10039
1994	6755
1994	10042
1994	1650
1994	4387
1994	4874
1994	9632
1994	1671
1994	7982
1995	5296
1995	5292
1995	5963
1995	8803
1995	9705
1995	1878
1995	6260
1995	3135
1995	7472
1995	2969
1995	5627
1995	197
1995	2518
1995	136
1995	6453
1995	7940
1995	2433
1995	9904
1995	7068
1995	8966
1995	9132
1995	5253
1995	5964
1995	9396
1995	109
1995	2147
1995	2891
1995	131
1995	5436
1995	9340
1996	7823
1996	10046
1996	7051
1996	4219
1996	7065
1996	634
1996	4611
1996	9315
1996	1364
1996	9525
1996	731
1996	9234
1996	2591
1996	7773
1996	3074
1996	6318
1997	4383
1997	131
1997	10048
1997	2023
1997	9363
1997	9697
1997	8483
1997	9463
1997	7946
1998	2686
1998	8669
1998	7896
1999	2336
1999	201
1999	10051
1999	357
1999	8352
1999	5165
1999	7921
2000	4479
2000	570
2000	5296
2000	2884
2000	4771
2000	8461
2000	9491
2000	8682
2000	4160
2000	10063
2000	6864
2000	4125
2000	9534
2000	10068
2000	3609
2000	4551
2000	3662
2000	634
2000	4869
2000	5614
2000	7761
2000	10009
2000	7288
2000	5536
2000	9873
2000	8829
2000	6811
2000	263
2000	5283
2000	8729
2000	8517
2000	4856
2000	3135
2000	5165
2000	7938
2000	9089
2000	5197
2000	699
2000	4545
2000	2023
2000	2228
2000	10057
2000	7001
2000	1195
2000	2797
2000	8686
2000	5493
2000	9126
2000	6343
2000	8991
2000	544
2000	8379
2000	9321
2000	8451
2000	6940
2000	10071
2000	3778
2000	5263
2000	6800
2000	9018
2000	10053
2000	9008
2000	3883
2000	9748
2000	8855
2000	7700
2000	8305
2000	6048
2000	8834
2000	3190
2000	10056
2000	9661
2000	8629
2000	10060
2000	7966
2000	10069
2000	2323
2000	7069
2000	5770
2000	3544
2000	10067
2000	9004
2000	8529
2000	283
2000	7930
2000	1197
2000	9447
2000	9515
2000	7868
2000	3536
2000	2018
2000	8445
2000	6273
2000	10059
2000	10070
2000	10064
2000	10058
2000	8434
2000	9973
2000	7374
2000	4877
2000	6966
2000	3685
2000	4892
2000	3308
2000	9074
2000	6823
2000	3803
2000	9358
2000	4874
2000	7655
2001	10060
2001	8485
2001	4878
2001	5170
2001	5830
2001	1612
2001	7145
2001	6812
2001	655
2001	10075
2001	619
2001	6310
2001	7759
2001	7707
2001	5614
2001	4031
2001	9174
2001	9871
2001	9168
2001	5210
2001	9917
2001	8564
2001	1584
2001	2884
2001	5100
2001	5229
2001	9436
2002	10077
2002	4951
2002	7464
2002	7235
2002	4549
2002	2037
2002	7748
2003	6846
2003	1197
2003	7729
2003	5219
2003	2149
2003	6216
2003	4980
2003	2166
2003	2746
2003	8457
2003	3135
2003	5284
2003	4479
2003	5406
2003	8469
2003	1567
2003	5178
2003	6811
2003	5411
2003	7732
2003	184
2003	1487
2003	9752
2003	10081
2003	6907
2003	263
2003	3741
2003	4145
2003	5402
2003	6174
2003	6050
2003	1728
2003	5414
2003	6184
2003	4978
2003	182
2004	1714
2004	6369
2004	7429
2004	655
2004	9687
2004	7066
2004	4929
2004	5615
2004	6198
2004	4899
2004	3507
2004	9200
2005	3448
2005	7795
2005	288
2005	8955
2005	9930
2005	1315
2005	5693
2005	10085
2005	7645
2005	5428
2005	4888
2005	1544
2005	3393
2005	4182
2005	10087
2005	3605
2005	1584
2005	6874
2005	5766
2005	10084
2005	4061
2006	940
2006	10088
2006	7287
2006	8004
2006	3694
2006	4643
2006	1567
2006	8828
2006	3038
2006	10089
2007	2096
2007	4856
2007	10073
2007	184
2007	8251
2007	197
2007	3010
2007	5727
2007	7226
2007	4383
2007	571
2007	182
2007	8359
2007	5252
2007	5783
2007	339
2007	548
2007	6568
2007	8366
2007	9742
2007	5516
2007	10093
2007	4876
2007	173
2007	9265
2007	3198
2007	10091
2007	8288
2007	10092
2007	4918
2007	614
2007	7728
2007	7171
2007	5245
2007	8254
2007	5770
2008	1955
2008	879
2008	26
2008	8800
2008	1596
2008	10096
2008	9682
2008	5160
2008	5901
2008	9575
2008	3376
2008	1585
2008	889
2008	1182
2008	1961
2008	434
2008	3087
2008	8296
2008	4172
2008	10095
2008	6811
2008	1855
2008	5165
2008	571
2008	1607
2008	8458
2008	4405
2008	5245
2009	9518
2009	5294
2009	7180
2009	10097
2009	10068
2009	5936
2009	7608
2009	9783
2009	1948
2010	9019
2010	4153
2010	5614
2010	639
2010	6639
2010	7562
2010	3111
2010	4908
2010	6753
2010	3743
2010	8457
2010	4588
2010	698
2010	3781
2010	7356
2010	602
2010	5205
2011	8326
2011	10099
2011	7171
2012	5915
2012	9603
2012	5358
2012	6800
2013	5365
2013	5614
2013	4182
2013	8205
2013	6328
2013	5976
2013	4413
2013	10058
2013	7832
2013	6249
2013	639
2013	6940
2013	6343
2013	7708
2013	7449
2013	197
2013	5901
2013	5411
2013	1650
2013	9956
2013	6404
2013	9866
2013	9024
2013	10100
2014	10101
2014	7060
2014	8521
2014	8978
2014	696
2014	5879
2014	9925
2014	7048
2014	6940
2014	1560
2014	9111
2014	8878
2014	5224
2014	5454
2015	9074
2015	10051
2015	10102
2015	9516
2015	8641
2015	889
2015	4387
2015	1622
2015	5894
2015	3164
2015	7849
2015	6329
2015	4564
2015	10104
2015	9763
2015	8665
2015	10103
2015	9702
2016	8665
2016	7247
2016	10105
2016	5269
2016	5475
2016	9739
2016	3851
2016	7303
2016	5250
2016	4016
2017	10110
2017	10107
2017	6357
2017	10108
2017	9702
2017	8442
2017	10111
2017	2039
2017	3111
2017	4551
2017	9427
2017	649
2017	8460
2018	8268
2018	2557
2018	1749
2019	8368
2019	1161
2019	1710
2020	3721
2020	4228
2020	7101
2021	8306
2021	6724
2021	7496
2021	947
2021	4196
2022	1540
2022	3560
2022	7350
2022	6096
2022	774
2022	2240
2022	651
2022	3547
2022	815
2022	2184
2022	820
2022	1749
2022	628
2022	8268
2022	756
2022	823
2022	8581
2022	8551
2022	2459
2022	3385
2022	4999
2022	3214
2022	1248
2022	3857
2022	5982
2023	3269
2023	2771
2023	449
2023	9590
2023	562
2023	4626
2023	153
2023	665
2023	8062
2023	7130
2023	8752
2024	8546
2024	9391
2024	781
2024	3661
2024	6726
2024	838
2024	6571
2024	4375
2024	3638
2024	320
2024	10113
2024	2347
2024	1443
2024	575
2024	955
2024	1631
2024	2754
2024	756
2025	2658
2025	1622
2025	838
2026	329
2026	2573
2026	950
2026	4174
2026	631
2026	522
2026	3851
2026	1930
2026	5674
2026	5457
2026	1842
2026	406
2026	5111
2027	1077
2027	699
2027	5466
2027	6510
2027	657
2027	1883
2027	3530
2027	5174
2027	7118
2027	1055
2027	7889
2027	1067
2027	548
2027	547
2027	1751
2027	9343
2027	3615
2027	8534
2027	5063
2027	290
2027	5593
2027	4874
2027	5170
2027	7331
2027	692
2027	488
2027	6827
2027	6792
2027	618
2027	3703
2027	1990
2027	4138
2027	4180
2027	5810
2027	5179
2027	566
2027	4300
2027	293
2027	5495
2027	3238
2027	400
2027	8647
2027	1542
2027	258
2027	8310
2027	1979
2027	4083
2027	6632
2027	920
2027	3111
2027	10115
2027	9628
2027	3249
2027	3802
2027	2668
2027	941
2028	10116
2028	3759
2028	288
2028	6108
2028	350
2028	7101
2028	7247
2028	4430
2028	3323
2029	6526
2029	6814
2029	2481
2030	6471
2030	6120
2030	2050
2030	4071
2030	8269
2030	1859
2031	4787
2031	4706
2031	924
2031	1233
2031	2909
2031	407
2031	9786
2031	1231
2031	115
2032	3066
2032	1636
2032	3701
2033	7518
2033	3090
2033	7793
2033	1349
2034	4698
2034	241
2034	1875
2034	687
2034	5261
2034	8916
2034	3845
2035	872
2035	4971
2035	698
2035	1352
2035	8602
2035	10122
2035	1353
2035	3922
2035	7022
2035	3177
2035	9642
2035	5794
2035	6434
2035	9291
2035	1102
2035	8151
2035	1161
2035	922
2035	5930
2035	4035
2035	7517
2035	2706
2035	6724
2035	8088
2035	9611
2035	8439
2035	7479
2035	1940
2035	927
2035	5151
2035	905
2035	4924
2035	5699
2035	1363
2035	3644
2035	2951
2035	3682
2035	9804
2035	7525
2035	2468
2035	3190
2035	2855
2035	6940
2035	2906
2035	1758
2035	1233
2035	1347
2035	9152
2035	3569
2035	10119
2035	8386
2035	5363
2035	1553
2035	1478
2035	5519
2035	8857
2035	7374
2035	3731
2035	910
2035	9126
2035	8006
2035	6756
2035	1088
2035	3541
2035	153
2035	104
2035	3606
2035	8286
2035	2645
2035	921
2035	2861
2035	6887
2035	1605
2035	3607
2035	1632
2035	189
2035	198
2035	5906
2035	1150
2035	3878
2035	6253
2035	364
2035	2426
2035	8605
2035	797
2035	8877
2035	2867
2035	2953
2035	1711
2035	10126
2035	7429
2035	407
2035	8775
2035	1608
2035	3152
2035	6003
2035	9019
2035	684
2035	4362
2035	5615
2035	7029
2035	864
2035	4912
2035	6991
2035	883
2035	3964
2035	5345
2035	4582
2035	924
2035	9951
2035	10128
2035	3047
2035	9889
2035	5851
2035	10125
2035	7981
2035	4394
2035	2377
2035	7002
2035	6551
2035	5421
2035	3883
2035	3544
2035	896
2035	1651
2035	10127
2035	10118
2035	3779
2035	2908
2035	5928
2035	5165
2035	10117
2035	3043
2035	937
2035	6290
2035	2903
2035	3741
2035	3306
2035	6535
2035	2430
2035	9530
2035	1650
2035	9104
2035	5371
2035	6301
2036	2855
2036	2647
2036	1349
2036	8101
2036	2437
2036	153
2037	6679
2037	5680
2037	153
2037	1185
2037	1944
2037	1552
2037	1245
2037	4591
2037	872
2037	1295
2037	8544
2037	883
2038	5230
2038	9833
2038	2953
2038	407
2039	8012
2039	4184
2039	2982
2040	4184
2040	3294
2040	473
2040	2101
2040	433
2040	1140
2040	860
2040	2948
2040	7714
2041	5373
2041	2215
2041	8374
2041	6087
2041	222
2041	3324
2041	1480
2041	9460
2041	4344
2041	2362
2042	921
2042	4949
2042	5902
2042	2654
2042	1321
2043	938
2043	2951
2043	433
2043	5582
2044	937
2044	1363
2044	355
2044	7487
2045	896
2045	4560
2045	5549
2045	316
2046	921
2046	872
2046	9861
2046	896
2046	7721
2046	2945
2046	1095
2046	1632
2046	1364
2047	3816
2047	937
2047	922
2047	1233
2047	1651
2047	7147
2047	3190
2047	407
2047	1632
2047	883
2047	4420
2047	3781
2047	197
2048	4918
2048	9054
2048	1619
2048	5749
2048	1718
2048	911
2048	4441
2048	7484
2048	6371
2048	708
2049	8707
2049	4915
2049	1490
2049	5385
2050	922
2050	601
2050	6468
2050	6511
2050	3688
2050	1300
2050	2008
2050	6198
2050	407
2050	3440
2050	6725
2050	883
2051	3620
2051	115
2051	3481
2052	6736
2052	654
2052	911
2052	675
2052	6198
2052	3355
2052	433
2052	4212
2052	6224
2052	872
2052	999
2052	6471
2052	1231
2052	3644
2052	350
2052	2905
2052	407
2052	6583
2052	7514
2052	3912
2052	3938
2052	927
2053	1990
2053	1347
2053	672
2053	1095
2053	8968
2053	1906
2053	4162
2053	5177
2053	440
2053	5032
2053	5505
2053	872
2053	6273
2053	3451
2053	4558
2053	5565
2054	1347
2054	3134
2054	1696
2055	3971
2055	931
2055	1332
2055	5061
2055	1347
2055	6647
2055	2888
2055	911
2055	1020
2055	407
2055	398
2055	364
2056	115
2056	3190
2056	208
2056	857
2056	921
2056	1750
2056	471
2056	8608
2056	927
2056	1749
2056	922
2056	212
2057	4421
2057	9231
2057	1347
2057	9079
2057	1632
2057	927
2057	407
2057	6724
2057	3038
2057	8310
2057	1229
2057	1352
2057	937
2057	5540
2057	3355
2057	6091
2058	6196
2058	8954
2058	186
2058	6544
2058	338
2058	4631
2058	5680
2058	2443
2058	5703
2058	175
2058	5047
2058	6085
2058	4929
2058	1363
2058	1620
2059	1267
2059	1891
2059	2961
2059	5111
2060	7702
2060	5731
2060	4291
2061	4134
2061	3213
2061	3516
2061	7093
2061	9462
2062	872
2062	8985
2062	8111
2062	3010
2062	6784
2062	6818
2062	4354
2063	52
2063	2704
2063	1693
2064	1248
2064	7096
2064	1273
2064	2283
2064	177
2064	875
2064	1922
2064	2699
2064	3261
2064	16
2064	2134
2064	8605
2064	3289
2064	2262
2064	2015
2064	878
2064	9022
2064	1382
2065	3403
2065	983
2065	178
2065	1950
2065	1206
2065	6498
2065	2102
2065	138
2065	5531
2065	2607
2065	4885
2065	526
2065	2255
2065	6885
2065	2056
2065	539
2065	1157
2065	7172
2065	733
2065	3830
2065	5667
2066	4222
2066	2955
2066	2397
2067	5642
2067	9185
2067	4011
2067	4629
2067	2699
2067	3507
2067	52
2067	4655
2067	9482
2067	5667
2067	687
2067	6454
2067	6252
2067	5639
2067	5640
2067	7440
2068	1239
2068	716
2068	8746
2068	2051
2068	91
2068	6635
2068	2132
2069	3158
2069	2529
2069	2124
2069	2332
2069	6829
2069	2328
2069	390
2069	2872
2069	784
2069	2935
2069	773
2069	2191
2069	2411
2070	6152
2070	400
2070	1502
2071	5677
2071	4734
2071	9779
2071	9304
2072	6800
2072	10131
2072	6857
2073	208
2073	2810
2073	4756
2073	921
2073	10073
2073	10132
2073	190
2073	938
2073	3130
2074	1753
2074	4183
2074	1221
2074	1941
2075	1809
2075	8329
2075	465
2075	7869
2075	6142
2075	4862
2075	10135
2075	4394
2075	4398
2075	6478
2075	1265
2075	184
2075	434
2075	872
2075	350
2075	8612
2075	10139
2075	9079
2075	6053
2075	7538
2075	4385
2075	612
2075	5157
2075	4873
2075	698
2075	4550
2075	4153
2075	4217
2075	9115
2075	3594
2075	1434
2075	927
2075	8445
2075	407
2075	9042
2075	9999
2075	5241
2075	355
2075	6552
2075	3773
2075	7940
2075	7889
2075	1650
2075	5188
2075	197
2075	880
2075	605
2075	8888
2075	4061
2075	5197
2075	1613
2075	911
2075	3816
2075	4457
2075	7276
2075	5511
2075	8489
2075	10140
2075	5228
2075	619
2075	9651
2075	5410
2075	10142
2075	6724
2075	8678
2075	1608
2075	10117
2075	8326
2075	10138
2075	1647
2075	699
2075	10133
2075	3685
2075	10141
2075	9167
2075	9923
2075	10134
2075	7047
2075	4221
2075	1347
2075	5103
2075	5203
2075	1302
2075	2770
2075	5916
2075	1380
2075	2039
2075	8454
2075	1945
2075	7064
2075	1632
2075	8485
2075	10137
2075	1363
2075	938
2075	10101
2075	3458
2075	2755
2075	5761
2075	6655
2075	6069
2075	7070
2075	8309
2075	8826
2075	6976
2075	5160
2075	6074
2075	6924
2075	7180
2075	2779
2075	7272
2075	1352
2075	6928
2075	4393
2075	1757
2075	8792
2075	364
2075	5012
2075	5230
2075	692
2076	1352
2076	5910
2076	3177
2076	9003
2076	8376
2076	1940
2076	6993
2076	2468
2076	931
2076	2389
2076	4387
2077	3604
2077	796
2077	10144
2077	2815
2077	5974
2077	2982
2077	7866
2077	339
2077	6787
2077	378
2077	10143
2077	8779
2077	388
2078	921
2078	9408
2078	6526
2078	350
2078	4762
2078	2895
2078	937
2078	3738
2078	1020
2078	9442
2078	115
2078	1363
2078	4766
2078	8577
2078	3974
2079	198
2079	7236
2079	995
2079	3722
2079	7216
2079	2056
2079	3689
2079	1801
2079	8702
2079	4471
2079	8122
2080	5133
2080	931
2080	938
2080	8481
2080	7201
2080	2950
2080	3774
2080	6301
